Mine ID,Mine Name,Commodity,Mine Status,Status Date,Type of Mine,Street,City,State,Zip Code,full_address,lat,lon,confidence,geocode_method
3608715,Grannas Brothers Stone & Asphalt Co Inc,"Crushed, Broken Limestone NEC",Active,7/29/2010,Surface,1316 Juniata River Rd.,Williamsburg,Pennsylvania,16693,"1316 Juniata River Rd., Williamsburg, Pennsylvania 16693.0",40.476611908772,-78.227228424868,,python
3608731,MARSHALL CREEK QUARRY,"Crushed, Broken Limestone NEC",Active,6/6/2022,Surface,Rt 209,Marshalls Creek,Pennsylvania,18335,"Rt 209, Marshalls Creek, Pennsylvania 18335.0",,,,none
3608774,Nectarine,"Crushed, Broken Limestone NEC",Abandoned,6/14/2018,Surface,1001 Georgetown Rd,Harrisville,Pennsylvania,16038,"1001 Georgetown Rd, Harrisville , Pennsylvania 16038.0",41.190794918443,-79.926115479625,,python
3608783,Clarion Aggregate Plant #17,"Crushed, Broken Limestone NEC",Abandoned,7/31/2014,Surface,613 Ritts Station Road,Emlenton,Pennsylvania,16373,"613 Ritts Station Road, Emlenton, Pennsylvania 16373.0",41.170626877556,-79.601341774075,,python
3608786,Pleasant Gap Wash Plant #11,"Crushed, Broken Limestone NEC",Abandoned,4/12/2006,Surface,680 Airport Road,Bellefonte,Pennsylvania,16823,"680 Airport Road, Bellefonte, Pennsylvania 16823.0",,,,none
3608800,York Plant,"Crushed, Broken Limestone NEC",Active,8/5/1999,Surface,322 N Baker Rd,York,Pennsylvania,17408,"322 N Baker Rd, York, Pennsylvania 17408.0",39.934786719827,-76.809159039432,,python
3608849,WAYNE TOWNSHIP QUARRY,"Crushed, Broken Limestone NEC",Abandoned,8/18/2005,Surface,Wurtemburg Road,Elwood City,Pennsylvania,16117,"Wurtemburg Road, Elwood City, Pennsylvania 16117.0",,,,none
3608864,RICH HILL UNDERGROUND MINE & PLANT,"Crushed, Broken Limestone NEC",Active,4/10/2025,Underground,488 Rich Hill Rd.,Connellsville,Pennsylvania,,"488 Rich Hill Rd., Connellsville, Pennsylvania 154259503.0",40.03933355943,-79.495543815789,,python
3608891,Lake Lynn Quarry 1366,"Crushed, Broken Limestone NEC",Active,7/11/2001,Underground,2480 Springhill Furnace Rd.,Lake Lynn,Pennsylvania,15451,"2480 Springhill Furnace Rd., Lake Lynn, Pennsylvania 15451.0",,,,none
3608894,JAW026 Bucks County,"Crushed, Broken Limestone NEC",Abandoned,2/23/2011,Facility,100 Mellott Drive,Warfordsburg,Pennsylvania,17267,"100 Mellott Drive, Warfordsburg, Pennsylvania 17267.0",39.72242749848,-78.179892036769,,python
3608895,Evansville Quarry,"Crushed, Broken Limestone NEC",Active,12/11/2000,Surface,537 Evansville Road,Fleetwood,Pennsylvania,19522,"537 Evansville Road, Fleetwood, Pennsylvania 19522.0",40.475409848311,-75.893984634484,,python
3609058,Millard Quarry,"Crushed, Broken Limestone NEC",Active,1/8/2002,Surface,155 Syner Rd,Annville,Pennsylvania,17003,"155 Syner Rd, Annville, Pennsylvania 17003.0",40.335117654181,-76.553906695457,,python
3609086,Rose Mine,"Crushed, Broken Limestone NEC",Active,11/20/2002,Surface,300 Pechin Road,Dunbar,Pennsylvania,15431,"300 Pechin Road, Dunbar, Pennsylvania 15431.0",39.967493487135,-79.624618173745,,python
3609111,Konopka Mine,"Crushed, Broken Granite",Abandoned,6/26/2008,Surface,58 Tunnel Hill Road,Factoryville,Pennsylvania,18419,"58 Tunnel Hill Road, Factoryville, Pennsylvania 18419.0",41.589516143043,-75.818901689452,,python
3609177,CANOE VALLEY AGGREGATE PLANT #16,"Crushed, Broken Limestone NEC",Active,11/13/2003,Surface,3503 William Penn Highway,Alexandria,Pennsylvania,16611,"3503 William Penn Highway, Alexandria, Pennsylvania 16611.0",40.541937424857,-78.180538765934,,python
3609272,Penn Township Quarry,"Crushed, Broken Limestone NEC",Active,11/5/2024,Surface,20 Pennsy Dr.,Newville,Pennsylvania,17241,"20 Pennsy Dr., Newville, Pennsylvania 17241.0",40.126880182342,-77.381415614386,,python
3609310,Romesburg Quarry,"Crushed, Broken Limestone NEC",Active,6/6/2011,Underground,3307 Garrett Rd.,Garrett,Pennsylvania,15542,"3307 Garrett Rd. , Garrett, Pennsylvania 15542.0",39.901360900564,-79.09219129045,,python
3609318,Murrinsville Plant,"Crushed, Broken Limestone NEC",Active,10/8/2009,Surface,102 Van Dyke Rd.,Harrisville,Pennsylvania,16038,"102 Van Dyke Rd., Harrisville, Pennsylvania 16038.0",41.136101229331,-79.917355267561,,python
3609325,Gentzel Quarry,"Crushed, Broken Limestone NEC",Abandoned,1/1/2006,Surface,450 East College Ave,Bellefonte,Pennsylvania,16823,"450 East College Ave, Bellefonte, Pennsylvania 16823.0",40.880533249824,-77.723152526194,,python
3609375,Minersville Stone,"Crushed, Broken Limestone NEC",Abandoned,10/2/2023,Surface,445 Boyd Street,Lebanon,Pennsylvania,17042,"445 Boyd Street, Lebanon, Pennsylvania 17042.0",,,,none
3609399,North Washington,"Crushed, Broken Limestone NEC",Abandoned,9/26/2019,Surface,156 Stewart Rd.,Hilliards,Pennsylvania,16040,"156 Stewart Rd., Hilliards, Pennsylvania 16040.0",41.068906684311,-79.84778495072,,python
3609400,St. Thomas Quarry,"Crushed, Broken Limestone NEC",Active,5/29/2007,Surface,8153B Lincoln Way West,St. Thomas,Pennsylvania,17252,"8153B Lincoln Way West, St. Thomas, Pennsylvania 17252.0",39.914132507499,-77.810169669997,,python
3609418,Hummelstown Fine Grind Plant,"Crushed, Broken Limestone NEC",Abandoned,2/13/2009,Facility,Route 39 Hershey Park Drive,Hummelstown,Pennsylvania,17036,"Route 39 Hershey Park Drive, Hummelstown, Pennsylvania 17036.0",,,,none
3609432,M&M Lime Surface,"Crushed, Broken Limestone NEC",Abandoned,10/24/2007,Surface,215 Nichola Road,Worthington,Pennsylvania,16262,"215 Nichola Road, Worthington, Pennsylvania 16262.0",40.860066758064,-79.676671205438,,python
3609492,Williamson Quarry,"Crushed, Broken Limestone NEC",Abandoned,11/21/2012,Surface,4903 QUARRY RD,GREENCASTLE,Pennsylvania,17225,"4903 QUARRY RD, GREENCASTLE, Pennsylvania 17225.0",39.861910441235,-77.799487978312,,python
3609502,Kevin LNC Site,"Crushed, Broken Limestone NEC",Abandoned,3/21/2007,Surface,,,,,"nan, nan, nan nan",,,,none
3609561,Mellott-Newville Quarry,"Crushed, Broken Limestone NEC",Abandoned,4/10/2015,Surface,20 Pennsy Drive,Newville,Pennsylvania,17241,"20 Pennsy Drive, Newville, Pennsylvania 17241.0",40.126880182342,-77.381415614386,,python
3609562,Mellott-Oley Quarry,"Crushed, Broken Limestone NEC",Abandoned,10/1/2009,Surface,1523 Memorial Highway,Oley,Pennsylvania,19547,"1523 Memorial Highway, Oley, Pennsylvania 19547.0",40.358011490486,-75.768066483366,,python
3609592,Jim Houk Mine #1,"Crushed, Broken Limestone NEC",Abandoned,3/31/2010,Underground,201 Tony Ditko Road,Wampum,Pennsylvania,16157,"201 Tony Ditko Road, Wampum, Pennsylvania 16157.0",40.903480820032,-80.34343319331,,python
3609657,BAKERSVILLE QUARRY,"Crushed, Broken Limestone NEC",Active,5/15/2025,Underground,391 Glades Pike,Somerset,Pennsylvania,15501,"391 Glades Pike, Somerset, Pennsylvania 15501.0",40.066928701522,-79.251156297342,,python
3609849,Cowansville Shop,"Crushed, Broken Limestone NEC",Abandoned,5/30/2017,Facility,905 East Brady Road,Cowansville,Pennsylvania,16218,"905 East Brady Road, Cowansville, Pennsylvania 16218.0",40.894078571013,-79.588412540371,,python
3609875,Brown Pit,"Crushed, Broken Limestone NEC",Intermittent,5/29/2025,Surface,8792 st rt. 549,Millerton,Pennsylvania,16936,"8792 st rt. 549, Millerton , Pennsylvania 16936.0",41.973181499824,-76.912227702189,,python
3609900,RS Crushing LLC: Telesmith 3258 S#41525,"Crushed, Broken Limestone NEC",Abandoned,5/30/2013,Surface,1 Fenton Road,Sugar Run,Pennsylvania,18846,"1 Fenton Road, Sugar Run, Pennsylvania 18846.0",,,,none
3609902,Tesab 623 impactor crusher,"Crushed, Broken Limestone NEC",Abandoned,2/28/2013,Surface,119 Falls Road,Beech Creek,Pennsylvania,16822,"119 Falls Road, Beech Creek, Pennsylvania 16822.0",41.098134834166,-77.625206023711,,python
3609903,Extec S-5 Screener,"Crushed, Broken Limestone NEC",Abandoned,7/12/2013,Surface,119 Falls Road,Beech Creek,Pennsylvania,16822,"119 Falls Road, Beech Creek, Pennsylvania 16822.0",41.098134834166,-77.625206023711,,python
3609904,Pioneer 4240 Impactor Crusher,"Crushed, Broken Limestone NEC",Abandoned,8/23/2011,Surface,119 Falls Road,Beech Creek,Pennsylvania,16822,"119 Falls Road, Beech Creek, Pennsylvania 16822.0",41.098134834166,-77.625206023711,,python
3609936,Stone Quarry,"Crushed, Broken Limestone NEC",Abandoned,8/29/2013,Surface,387 Stone Quarry Road,Smithfield,Pennsylvania,15478,"387 Stone Quarry Road, Smithfield, Pennsylvania 15478.0",,,,none
3609966,Rented C-12 Jaw,"Crushed, Broken Limestone NEC",Abandoned,9/11/2012,Surface,rt6 & covert rd,Kane,Pennsylvania,16375,"rt6 & covert rd, Kane, Pennsylvania 16375.0",,,,none
3609969,Ostop-Schneider Borrow Site,"Crushed, Broken Limestone NEC",Abandoned,3/5/2012,Surface,142 Ostop Rd,Burgettstown,Pennsylvania,15021,"142 Ostop Rd, Burgettstown, Pennsylvania 15021.0",40.361319565264,-80.37762935344,,python
3609979,TESAB 1012T Crusher,"Crushed, Broken Limestone NEC",Abandoned,2/3/2015,Surface,15962 Route 467,Stevensville,Pennsylvania,18845,"15962 Route 467, Stevensville, Pennsylvania 18845.0",41.771888242318,-76.159218953238,,python
3609990,Pioneer Fast Trac 3055-409506,"Crushed, Broken Limestone NEC",Abandoned,3/25/2014,Surface,PO Box 169,Watkins Glen,New York,14891,"PO Box 169, Watkins Glen , New York 14891.0",,,,none
3609991,Pioneer Fast Trax 5260-411518,"Crushed, Broken Limestone NEC",Abandoned,3/25/2014,Surface,PO Box 169,Watkins Glen,New York,14891,"PO Box 169, Watkins Glen, New York 14891.0",,,,none
3610007,Portable Plant 01 (KPI-JCI),"Crushed, Broken Limestone NEC",TempIdle,8/11/2025,Surface,One Moonlight Drive,Worthington,Pennsylvania,16201,"One Moonlight Drive, Worthington, Pennsylvania 16201.0",40.83678423716,-79.669847024315,,python
3610012,MAGGIE LYNN QUARRY,"Crushed, Broken Limestone NEC",Intermittent,11/1/2022,Surface,1994 Morey RD.,Clarksville,Pennsylvania,15322,"1994 Morey RD., Clarksville, Pennsylvania 15322.0",40.006906444187,-80.032770170016,,python
3610018,LT106-002-Marriottsville,"Crushed, Broken Limestone NEC",Abandoned,10/21/2016,Surface,11411 Marriottsville Road,Marriottsville,Maryland,21104,"11411 Marriottsville Road, Marriottsville, Maryland 21104.0",39.367646006201,-76.876019542209,,python
3610028,Mascharka,"Crushed, Broken Limestone NEC",Abandoned,10/1/2022,Surface,51 Heeter Road,Emlenton,Pennsylvania,16373,"51 Heeter Road, Emlenton, Pennsylvania 16373.0",41.164354609562,-79.611038550241,,python
3610032,LT3054-02,"Crushed, Broken Limestone NEC",Abandoned,10/3/2019,Surface,609 Chewton-Wurtemburg Road,Wampum,Pennsylvania,16157,"609 Chewton-Wurtemburg Road, Wampum, Pennsylvania 16157.0",40.889263255671,-80.320536273832,,python
3610046,Portable Plant 02 (Eagle),"Crushed, Broken Limestone NEC",Abandoned,2/22/2016,Surface,51 Heeter Road,Emlenton,Pennsylvania,16373,"51 Heeter Road, Emlenton, Pennsylvania 16373.0",41.164354609562,-79.611038550241,,python
3610059,Kolberg 2650 Jaw S/N 408783,"Crushed, Broken Limestone NEC",Abandoned,9/6/2017,Surface,574 terry town Rd,Wyalusing,Pennsylvania,18853,"574 terry town Rd, Wyalusing  , Pennsylvania 18853.0",,,,none
3610060,Metso 1213 Impactor S/N 72582,"Crushed, Broken Limestone NEC",Abandoned,1/12/2017,Surface,29293 RT.220,Malan,Pennsylvania,18831,"29293 RT.220 , Malan , Pennsylvania 18831.0",41.922845099539,-76.52527115677,,python
3610061,Power Screen Warrior 1800 S/N 12301639,"Crushed, Broken Limestone NEC",Abandoned,4/29/2014,Surface,574 terry town Rd,Wyalusing,Pennsylvania,18853,"574 terry town Rd, Wyalusing  , Pennsylvania 18853.0",,,,none
3610070,McCloskey Impact Crusher,"Crushed, Broken Limestone NEC",Abandoned,6/19/2014,Surface,3408 Big 4 Road,Russell,Pennsylvania,16345,"3408 Big 4 Road, Russell, Pennsylvania 16345.0",41.928227723057,-79.12617869042,,python
3610100,J50V2 SN# 85835,"Crushed, Broken Limestone NEC",Abandoned,3/21/2023,Surface,20 Quarry Rd,Mill Hall,Pennsylvania,17734,"20 Quarry Rd, Mill Hall, Pennsylvania 17734.0",41.085451775039,-77.469403639757,,python
3610107,Bison Mine,"Crushed, Broken Limestone NEC",Active,2/21/2025,Underground,One Moonlight Drive,Worthington,Pennsylvania,16262,"One Moonlight Drive, Worthington, Pennsylvania 16262.0",40.83678423716,-79.669847024315,,python
3610114,LT106-003,"Crushed, Broken Granite",TempIdle,1/6/2020,Surface,4551 Beatties Ford Road,Charlotte,North Carolina,28216,"4551 Beatties Ford Road, Charlotte, North Carolina 28216.0",35.297176173705,-80.855993751214,,python
3610125,Barkeyville Quarry #14,"Crushed, Broken Limestone NEC",Intermittent,2/19/2024,Surface,157 Hawbaker Industrial Blvd.,Grove City,Pennsylvania,16127,"157 Hawbaker Industrial Blvd., Grove City, Pennsylvania 16127.0",41.196388419398,-79.990988982444,,python
3610130,OSTOP/SCHNEIDER MINE,"Crushed, Broken Limestone NEC",Active,1/11/2019,Surface,142 ostop road,Burgettstown,Pennsylvania,15021,"142 ostop road, Burgettstown, Pennsylvania 15021.0",40.361319565264,-80.37762935344,,python
3610146,LT1213-009,"Crushed, Broken Limestone NEC",Abandoned,11/30/2018,Surface,7000 Cass Holt Road,Holly Springs,North Carolina,27540,"7000 Cass Holt Road, Holly Springs, North Carolina 27540.0",35.599084293765,-78.880770077154,,python
3610152,Mascharka Mine,"Crushed, Broken Limestone NEC",Active,4/9/2019,Surface,51 Heeter Road,Emlenton,Pennsylvania,16258,"51 Heeter Road, Emlenton, Pennsylvania 16258.0",41.164354609562,-79.611038550241,,python
3610155,Torrance Plant,"Crushed, Broken Limestone NEC",Abandoned,4/1/2024,Surface,311 Quarry Road,Blairsville,Pennsylvania,15717,"311 Quarry Road, Blairsville, Pennsylvania 15717.0",,,,none
3610156,Rose Point,"Crushed, Broken Limestone NEC",Abandoned,10/23/2017,Surface,1470 Mount Hope Furnace Rd,Portersville,Pennsylvania,16051,"1470 Mount Hope Furnace Rd, Portersville, Pennsylvania 16051.0",40.962632214868,-80.18630628202,,python
3610171,Gardner Quarry,"Crushed, Broken Limestone NEC",Intermittent,12/17/2024,Surface,1329 Woodside Ave,Elwood City,Pennsylvania,16117,"1329 Woodside Ave, Elwood City, Pennsylvania 16117.0",,,,none
3610178,LT116-002,"Crushed, Broken Limestone NEC",Abandoned,7/27/2018,Surface,13900 Piney Meeting House Rd,Rockville,Maryland,20850,"13900 Piney Meeting House Rd, Rockville, Maryland 20850.0",39.08306224008,-77.217636938102,,python
3610182,W. G. Tomko Inc.,"Crushed, Broken Limestone NEC",Abandoned,4/23/2024,Surface,2559 Rt 88,Finleyville,Pennsylvania,15332,"2559 Rt 88 , Finleyville, Pennsylvania 15332.0",40.246067740484,-80.001905985417,,python
3610186,McCloskey I 54  Serial# 81419 EQ# 69-33,"Crushed, Broken Limestone NEC",Abandoned,4/4/2022,Surface,118 Bed rock lane,Bellefonte,Pennsylvania,16823,"118 Bed rock lane, Bellefonte, Pennsylvania 16823.0",40.880669682279,-77.720819385641,,python
3610232,Amrize South Bend Quarry,"Crushed, Broken Limestone NEC",Intermittent,6/23/2025,Surface,2960 State Route 156,Spring Church,Pennsylvania,15686,"2960 State Route 156, Spring Church, Pennsylvania 15686.0",40.608146976558,-79.441850723684,,python
3610236,LT300HP-008,"Crushed, Broken Limestone NEC",Abandoned,7/31/2020,Surface,424 Pigeon Cove Road,Warfordsburg,Pennsylvania,17267,"424 Pigeon Cove Road, Warfordsburg, Pennsylvania 17267.0",39.756653780714,-78.178735144874,,python
3610245,South Bend Pit #1,"Crushed, Broken Limestone NEC",Abandoned,9/23/2019,Surface,2960 SR 156,Spring Church,Pennsylvania,15686,"2960 SR 156, Spring Church, Pennsylvania 15686.0",40.608146976558,-79.441850723684,,python
3610248,C120-004,"Crushed, Broken Granite",Active,8/15/2018,Surface,168 Quarry Road,Kershaw,South Carolina,29020,"168 Quarry Road, Kershaw, South Carolina 29020.0",34.485909816803,-80.621208962035,,python
3610249,METSO LT106,"Crushed, Broken Limestone NEC",Abandoned,4/9/2024,Surface,110 Little Chicago Road,Carmichaels,Pennsylvania,15320,"110 Little Chicago Road, Carmichaels, Pennsylvania 15320.0",39.86197071063,-79.98036644345,,python
3610251,Chieftain 2400,"Crushed, Broken Limestone NEC",Abandoned,4/9/2024,Surface,986 Pleasant Valley Road,Mt. Pleasant,Pennsylvania,15666,"986 Pleasant Valley Road, Mt. Pleasant, Pennsylvania 15666.0",40.102934331048,-79.512780772191,,python
3610261,Moscipan,"Crushed, Broken Limestone NEC",TempIdle,2/6/2026,Surface,2645 Savannah  Road,New Castle,Pennsylvania,16101,"2645 Savannah  Road, New Castle , Pennsylvania 16101.0",40.941426277864,-80.340452201968,,python
3610264,Lacko Mine,"Crushed, Broken Limestone NEC",Active,10/1/2022,Surface,4065 US 422,New Castle,Pennsylvania,16101,"4065 US 422, New Castle, Pennsylvania 16101.0",40.969896133014,-80.219862940085,,python
3610273,McQuiston Mine,"Crushed, Broken Limestone NEC",Active,6/12/2023,Surface,146 McQuiston Lane,Bessemer,Pennsylvania,16112,"146 McQuiston Lane, Bessemer, Pennsylvania 16112.0",40.979978029248,-80.469036828595,,python
3610304,107T Scalper AB 2544,"Crushed, Broken Limestone NEC",Abandoned,4/9/2024,Surface,3307 Garrett Road,Garrett,Pennsylvania,15542,"3307 Garrett Road, Garrett, Pennsylvania 15542.0",39.901360900564,-79.09219129045,,python
3610311,I54 McCloskey,"Crushed, Broken Limestone NEC",Abandoned,4/9/2024,Surface,2340 Kittanning Pike,Parker,Pennsylvania,16049,"2340 Kittanning Pike , Parker, Pennsylvania 16049.0",41.091826686704,-79.694369341365,,python
3610312,Bessemer Quarry Plant,"Crushed, Broken Limestone NEC",Active,10/1/2022,Surface,146 McQuiston Lane,Bessemer,Pennsylvania,16112,"146 McQuiston Lane, Bessemer, Pennsylvania 16112.0",40.979978029248,-80.469036828595,,python
3610322,Extec C12 Crusher SN7853,"Crushed, Broken Limestone NEC",Abandoned,4/9/2024,Surface,542 Fox Road,Portersville,Pennsylvania,16501,"542 Fox Road, Portersville, Pennsylvania 16501.0",40.970283589096,-80.214552467363,,python
3610324,Nazareth 1 Quarry,"Crushed, Broken Limestone NEC",Active,8/14/2024,Surface,3938 Easton Nazareth Hwy,Nazareth,Pennsylvania,18064,"3938 Easton Nazareth Hwy, Nazareth, Pennsylvania 18064.0",40.731356859391,-75.305993409842,,python
3610351,Shenango Mine,"Crushed, Broken Limestone NEC",Active,1/4/2023,Underground,1959 Union Valley Road,New Castle,Pennsylvania,16101,"1959 Union Valley Road, New Castle, Pennsylvania 16101.0",41.068049663387,-80.33000632512,,python
3610353,Bakersville 4,"Crushed, Broken Limestone NEC",TempIdle,12/17/2024,Surface,391 Glades Pike,Somerset,Pennsylvania,15501,"391 Glades Pike, Somerset, Pennsylvania 15501.0",40.066928701522,-79.251156297342,,python
3610354,Pioneer 3055R Jaw Crusher SN# 419248,"Crushed, Broken Limestone NEC",Abandoned,4/9/2024,Surface,1994 Morey Rd,Clarksville,Pennsylvania,15322,"1994 Morey Rd, Clarksville, Pennsylvania 15322.0",40.006906444187,-80.032770170016,,python
3610355,JCI 6203 Screener SN#s205156,"Crushed, Broken Limestone NEC",Abandoned,4/9/2024,Surface,1994 Morey Rd,Clarksville,Pennsylvania,15322,"1994 Morey Rd, Clarksville, Pennsylvania 15322.0",40.006906444187,-80.032770170016,,python
3610356,Loko Track ST2.8 #79303,"Crushed, Broken Limestone NEC",Intermittent,1/1/2025,Surface,7474 Skyline Drive,Windber,Pennsylvania,15693,"7474 Skyline Drive, Windber, Pennsylvania 15693.0",,,,none
3610357,Loko Track ST620 #50890048,"Crushed, Broken Limestone NEC",Abandoned,3/24/2025,Surface,7474 Skyline Drive,Windber,Pennsylvania,15693,"7474 Skyline Drive, Windber, Pennsylvania 15693.0",,,,none
3610358,Loko Track LT105 #73861,"Crushed, Broken Limestone NEC",TempIdle,1/19/2023,Surface,7474 Skyline Drive,Windber,Pennsylvania,15693,"7474 Skyline Drive, Windber, Pennsylvania 15693.0",,,,none
3610359,McCloskey S130 Screen 84270,"Crushed, Broken Limestone NEC",Abandoned,4/9/2024,Surface,1994 Morey Rd,Clarksville,Pennsylvania,15322,"1994 Morey Rd, Clarksville, Pennsylvania 15322.0",40.006906444187,-80.032770170016,,python
3610360,DUFFY 1 MINE,"Crushed, Broken Limestone NEC",TempIdle,1/4/2023,Surface,Branchton Rd & Surface Mine Rd,Slippery Rock,Pennsylvania,16057,"Branchton Rd & Surface Mine Rd, Slippery Rock, Pennsylvania 16057.0",,,,none
3610379,PORTABLE LT110,"Crushed, Broken Limestone NEC",Abandoned,3/27/2023,Surface,5100 JOSHUA ROAD,PLYMOUTH MEETING,Pennsylvania,19462,"5100 JOSHUA ROAD, PLYMOUTH MEETING, Pennsylvania 19462.0",40.101661758848,-75.252646044163,,python
3610380,KPI-JCI 4250,"Crushed, Broken Limestone NEC",TempIdle,11/5/2024,Surface,1462 North Franklin Street,Chambersburg,Pennsylvania,17202,"1462 North Franklin Street, Chambersburg, Pennsylvania 17202.0",39.951285928541,-77.669779389802,,python
3610381,Kleeman MC110,"Crushed, Broken Limestone NEC",Abandoned,11/6/2024,Surface,1462 North Franklin Street,Chambersburg,Pennsylvania,17202,"1462 North Franklin Street, Chambersburg, Pennsylvania 17202.0",39.951285928541,-77.669779389802,,python
3610389,Kleemann K078 Crusher SN K0780198,"Crushed, Broken Limestone NEC",NonProdActive,11/4/2025,Surface,118 Bedrock lane,bellefonte,Pennsylvania,16823,"118 Bedrock lane, bellefonte, Pennsylvania 16823.0",40.880669682279,-77.720819385641,,python
3610392,METSO LT 106 JAW SN#181706,"Crushed, Broken Limestone NEC",Abandoned,9/6/2023,Surface,499 Quarry Road,Downingtown,Pennsylvania,19335,"499 Quarry Road, Downingtown, Pennsylvania 19335.0",40.013157955619,-75.671541030463,,python
3610393,METSO LT300HP CONE SN#78787,"Crushed, Broken Limestone NEC",Abandoned,2/26/2024,Surface,499 Quarry Road,Downingtown,Pennsylvania,19335,"499 Quarry Road, Downingtown, Pennsylvania 19335.0",40.013157955619,-75.671541030463,,python
3610420,70007,"Crushed, Broken Limestone NEC",Abandoned,9/18/2025,Surface,"322 N. Arch Street, Floor 1",Lancaster,Pennsylvania,17603,"322 N. Arch Street, Floor 1, Lancaster, Pennsylvania 17603.0",40.042913863645,-76.310478246488,,python
3610424,C120-015 Welsh,"Crushed, Broken Limestone NEC",TempIdle,1/13/2026,Surface,1508 Jockey Moore Road,Ellwood City,Pennsylvania,16117,"1508 Jockey Moore Road, Ellwood City, Pennsylvania 16117.0",40.865064086393,-80.312982818081,,python
3610432,New Bloomfield Quarry,"Crushed, Broken Limestone NEC",Intermittent,12/6/2023,Surface,600 Mannsville Rd,Elliiottsburg,Pennsylvania,17024,"600 Mannsville Rd, Elliiottsburg, Pennsylvania 17024.0",40.415345792896,-77.240132306404,,python
3610436,Pierson Ottsville,"Crushed, Broken Limestone NEC",Active,5/27/2025,Surface,262 Quarry Road,Ottsville,Pennsylvania,18942,"262 Quarry Road , Ottsville, Pennsylvania 18942.0",40.494331614823,-75.171480178249,,python
3610454,METSO LT120 s/n 182266,"Crushed, Broken Limestone NEC",Intermittent,9/24/2024,Surface,1390 Forrest Ave,Bellefonte,Pennsylvania,16823,"1390 Forrest Ave, Bellefonte, Pennsylvania 16823.0",40.939913293602,-77.716070042573,,python
3700001,Conklin Limestone Co Inc,"Crushed, Broken Limestone NEC",Abandoned,3/4/2009,Surface,25 Wilbur Road,Lincoln,Rhode Island,,"25 Wilbur Road, Lincoln, Rhode Island 28655199.0",41.926063088892,-71.4580995089,,python
3700181,Tiverton Materials,"Crushed, Broken Granite",Active,4/11/2021,Surface,810  Fish Rd.,Tiverton,Rhode Island,02878,"810  Fish Rd., Tiverton, Rhode Island 2878.0",41.647319005853,-71.185932310383,,python
3700183,PLANT 7,"Crushed, Broken Granite",Active,1/16/2002,Surface,64 Old Hopkinton Road,Westerly,Rhode Island,02891,"64 Old Hopkinton Road, Westerly, Rhode Island 2891.0",41.387892781522,-71.80603619349,,python
3700184,Tiverton Plant,"Crushed, Broken Granite",Abandoned,8/17/2015,Surface,1631 FISH ROAD,TIVERTON,Rhode Island,02878,"1631 FISH ROAD, TIVERTON, Rhode Island 2878.0",41.626519347584,-71.184048786234,,python
3700205,Brighter Vision,"Crushed, Broken Granite",Active,5/22/2025,Surface,299 Ross Hill Road,Charlestown,Rhode Island,02813,"299 Ross Hill Road, Charlestown, Rhode Island 2813.0",41.374505997357,-71.726500846708,,python
3700211,Armetta LLC - Bradford Quarry,"Crushed, Broken Granite",Abandoned,9/1/2015,Surface,271 Church Street,Bradford,Rhode Island,02808,"271 Church Street, Bradford, Rhode Island 2808.0",41.386992645603,-71.731324612924,,python
3800002,Lakeside Quarry,"Crushed, Broken Granite",Active,5/21/1979,Surface,202 Brown Road,Piedmont,South Carolina,29673,"202 Brown Road, Piedmont, South Carolina 29673.0",34.762528423708,-82.445614117624,,python
3800003,LIBERTY QUARRY,"Crushed, Broken Granite",Active,5/21/1979,Surface,705 Quarry Road,Liberty,South Carolina,29657,"705 Quarry Road, Liberty, South Carolina 29657.0",34.811719236135,-82.658363409711,,python
3800010,BLAIR QUARRY,"Crushed, Broken Granite",Active,7/4/1976,Surface,2211 Old Blair Road,Blair,South Carolina,29015,"2211 Old Blair Road , Blair, South Carolina 29015.0",34.421673693231,-81.396506698952,,python
3800012,GREENWOOD QUARRY,"Crushed, Broken Granite",Active,7/4/1976,Surface,527 Quarry Road,Greenwood,South Carolina,29649,"527 Quarry Road, Greenwood, South Carolina 29649.0",34.290163843715,-82.141797269509,,python
3800013,COLUMBIA QUARRY,"Crushed, Broken Granite",Active,12/18/1978,Surface,545 Georgia Street,Columbia,South Carolina,29201,"545 Georgia Street, Columbia, South Carolina 29201.0",33.976176429133,-81.034439282709,,python
3800016,CAYCE QUARRY,"Crushed, Broken Granite",Active,12/18/1978,Surface,2125 State St.,Cayce,South Carolina,29033,"2125 State St., Cayce, South Carolina 29033.0",33.973595378859,-81.051247721538,,python
3800020,KERSHAW PINK,"Crushed, Broken Granite",Active,5/1/2015,Surface,3823 River Road,Heath Springs,South Carolina,29058,"3823 River Road, Heath Springs, South Carolina 29058.0",34.489227603291,-80.679418370885,,python
3800026,Rock Hill Quarry,"Crushed, Broken Granite",Active,7/4/1976,Surface,991 Hawkfield Road,Rock Hill,South Carolina,29730,"991 Hawkfield Road, Rock Hill, South Carolina 29730.0",34.89503536807,-80.997934303162,,python
3800068,GRAY COURT QUARRY,"Crushed, Broken Granite",Active,5/21/1979,Surface,1654 Quarry Road,Gray Court,South Carolina,29645,"1654 Quarry Road, Gray Court, South Carolina 29645.0",34.629125578857,-82.107479319849,,python
