Mine ID,Mine Name,mine_type,Commodity,Mine Status,Status Date,Type of Mine,Street,City,State,Zip Code,full_address,lat,lon,confidence,geocode_method
1300137,Shell Rock Quarry And Mill,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,1/1/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300136,Mulneaux Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300135,Levendusky Quarry And Mill,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/28/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300133,Bloom Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300104,Murray Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/9/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300102,King Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/9/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300036,Early Chapel Quarry And Mill,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300101,Goose Lake Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/9/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300066,Keswick Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/29/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300065,Harper Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/29/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300064,Ollie Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/29/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300063,Sully Mine,limestone_mine,"Crushed, Broken Limestone NEC",Active,11/19/2013,Underground,5046 E 132nd Street South,Lynnville,Iowa,50153,,41.648332,-92.823794,1.0,geoapify
1300061,Mediapolis Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,6/28/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300055,Hunt Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300054,Oelwein Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300051,Warnholtz Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300050,Harold Hartman Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,10/1/1986,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300044,Maxson Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300043,Freeseman Or Freeseman Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300042,Witte Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/28/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300040,Lubben Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300039,Grand River Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300067,Oskaloosa Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,12/14/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300069,Glenwood Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300072,Stennett Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300084,Colesburg Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/19/1978,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300100,Clark Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/9/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300099,Behr Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/9/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300098,Lorenz Tank Lime Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,3/31/1986,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300096,Mar Jo Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/3/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300094,RIVERSTONE PERMANENT WASH PLANT,limestone_mine,"Crushed, Broken Limestone NEC",Active,9/14/2022,Surface,400 Territorial Road,LeCLaire,Iowa,52753,,41.61264,-90.349435,1.0,geoapify
1300087,Postville Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/28/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300083,Sedgwick Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/5/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300073,New Sharon Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,1/28/1983,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300082,Boege Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/28/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300080,Schmidt,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/5/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300079,Hiline Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/28/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300078,Andregg Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,4/30/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300077,Koos Quarry & Mill,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/29/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300076,West Chester Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/29/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300075,Coppock Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/29/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300158,Love Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1103030,PRAIRIE MATERIALS YARD 89,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,4/29/2002,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1300159,Kendallville Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300160,Protivin,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300255,Hanover Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,11/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300254,Anamosa Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/10/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300247,Mossville Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,6/5/1981,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300243,Dotzler Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,3/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1103003,INIARTIA 5066,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/8/1998,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1300226,Hibness Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,6/6/1986,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300225,Ubben Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,6/6/1986,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300224,Quimby Quarry And Mill,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,6/6/1986,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300223,Lowden Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/29/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300222,Van Buren County Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,10/19/1982,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300221,Camanche Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/29/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300219,Preston Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/9/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300218,Townsend Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/19/1978,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300217,Techau Limestone Quarry And Mill,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/28/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1103004,MCCOOK QUARRY TUNNEL PROJECT,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,1/20/1998,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1300215,Thayer Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300256,Ludlow Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,11/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300257,Churchtown Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,11/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300258,Deutmeyer Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/3/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300288,Graham Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,9/23/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300295,Patterson Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/19/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300294,Northrop Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/19/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300293,Pape Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/10/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300292,Gernand Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/10/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300291,Drewes Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/27/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300289,Ashby Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/27/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300287,Dickson Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/28/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300262,Malvern,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/18/1984,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300285,Dynes Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/16/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300283,Nedrow Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/28/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300268,Harris Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,3/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300265,Cecelia Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,3/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300263,Wepking Quarry And Mill,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/2/1980,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1103008,THROP'S PIT,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,6/2/2000,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1300214,Silver City Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300213,K And S Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300183,Heinold Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/29/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300181,Nelson Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/29/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1103018,KINKAID UNDERGROUND,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,3/6/2002,Underground,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1300180,Sweeting Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/31/1981,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300179,Plower Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/8/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300178,Bowser Quarry & Mill,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/8/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300177,Betenbender Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,9/16/1976,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300174,Behrends Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,11/9/1983,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300187,Argyle Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/28/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300173,Olin Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/8/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300171,Hunts Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/31/1984,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300170,Mc Guire Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/31/1984,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1103026,NORTH MAIN QUARRY,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,9/4/2003,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1300166,L & W No 2 Quarry And Mill,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,3/9/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300164,E Winterset Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300162,Schmitz Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300185,Sullivan Slough,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,4/26/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300212,Crescent Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300204,Howe Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300211,92 Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300209,Atlantic Quarry And Mill,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300208,Corning Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300207,Mt Etna Qy,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300206,Menlo Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1103015,#11770,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,10/22/1998,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1300205,Jefferson Quarry And Mill,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300203,Schemmer Limestone Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,1/4/1994,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1103016,MID AMERICA PLANT #1,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,6/15/2001,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1300202,Winterset Quarry And Mill,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300201,Peru Quarry & Mill,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/13/1980,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300200,Decatur Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300199,Davis City Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300198,Osceola Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300197,Young America Mine & Mill,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/29/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300196,Keota Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/29/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300037,Maxwell Quarry And Mill,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300035,Winterset Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300301,Johnson Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/28/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1200104,RUSSELLVILLE STONE,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/6/2000,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1200101,Orleans,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,12/1/1980,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1200099,PIPE CREEK STONE COMPANY,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/21/1998,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1200093,Bedford Quarry And Mill,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/11/1978,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1200087,Rensselaer Stone Company,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,9/17/1993,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1200085,Derby Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,12/21/1982,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1200084,Cape Sandy #1,limestone_mine,"Crushed, Broken Limestone NEC",Active,6/11/2013,Surface,19925 S. Alton-Fredonia Road,Leavenworth,Indiana,47137,,38.133109,-86.352552,1.0,geoapify
1200083,Eckerty Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,9/2/1992,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1200077,Mill Creek Quarry & Mill,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/10/1979,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1103095,11786,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/8/2003,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1200070,Mc Corkle Stone Company,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/15/1983,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1201080,GREENCASTLE PLANT,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,1/22/1998,Facility,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1201038,Lapel Mine And Mill,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,2/17/1984,Underground,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1201019,Engineering Agg Corp-Plant #2,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/28/1993,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1200966,Cloverdale Stone Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,9/11/1992,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1200118,Lapel Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,6/1/1979,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1200138,Porter Cave Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,3/26/1985,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1200134,Utica Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,3/25/1981,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1200133,S & G Quarry #1,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/15/1992,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1200119,Manhattan Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,2/17/1983,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1200069,WOODBURN STONE QUARRY,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,4/16/2001,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1200061,Kixmiller Lime Incorporated,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/7/1988,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1300034,Bear Creek Quarry & Mill,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,6/15/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1200056,Muncie Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/5/1981,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1200003,Spencer Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,6/14/1991,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1103150,Savanna Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Intermittent,7/25/2005,Surface,9859 Scenic Bluff Road,Savanna,Illinois,61074,,42.0715541,-90.092125,1.0,geoapify
1103115,Bartlett Underground Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Active,11/19/2013,Underground,2000 Vulcan Boulevard,Bartlett,Illinois,60103,,42.00646,-88.248168,1.0,geoapify
1200055,Eaton Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/5/1981,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1200053,IMI Muncie Aggregates,limestone_mine,"Crushed, Broken Limestone NEC",Active,7/21/1999,Surface,4312 E - 350 N,Muncie,Indiana,47303,,40.24107694808967,-85.3372417756019,1.0,geoapify
1200047,Marengo Quarry Division,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,11/23/1987,Underground,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1200031,Keeport Stone Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,9/5/1980,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1200028,IMI Huntington Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Active,10/7/2010,Surface,500 Erie Stone Road,Huntington,Indiana,46750,,40.89778566433705,-85.45951822824988,1.0,geoapify
1201392,Hayden Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Active,12/6/2011,Surface,6100 West Base Road,Hayden,Indiana,47245,,38.98363557203934,-85.72365673726141,1.0,geoapify
1201397,Derby Underground Mine,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,11/16/1982,Underground,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1202505,ROOT QUARRY,limestone_mine,"Crushed, Broken Limestone NEC",Intermittent,8/29/2021,Surface,543 Kentucky Hollow Road,Bedford,Indiana,47421,,38.91851971438096,-86.53388809616058,1.0,geoapify
1103065,LIME KILN QUARRY,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,2/22/2001,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1202439,Victor Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/15/2013,Surface,7850 S Victor Pike,Bloomington,Indiana,47402,,39.059987,-86.580614,1.0,geoapify
1202379,Cape Sandy Underground,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/24/2020,Underground,19925 S. Alton-Fredonia Road,Leavenworth,Indiana,47137,,38.133109,-86.352552,1.0,geoapify
1202321,Milltown Crushed Stone,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,9/4/2019,Surface,,Milltown,Indiana,47145,,38.3422849,-86.2760893,1.0,geoapify
